"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","tmxjja","pptdjf","fvegrec","mam","brd","rep"
"background",448036.105295,-394968.656026,117.222999572754,1402.39001464844,117.01000213623,15.1599998474121,29.073299407959,40.1046981811523,17.1376991271973,3,36,86,30
"background",413766.038688,-395698.128455,95.88330078125,1422.7099609375,96.11669921875,14.4700002670288,30.9832992553711,41.3647994995117,14.5055999755859,3,34,79,30
"background",484799.088984,-395270.193463,143.386993408203,1326.39001464844,144.307006835938,14.9033002853394,28.4766998291016,39.2792015075684,19.5604000091553,3,35,84,30
"background",306315.676345,-395359.27312,111.296997070312,1427,118.777000427246,9.50669956207275,26.0867004394531,36.6087989807129,18.9792003631592,3,34,87,29
"background",512074.110995,-395480.105628,177.080001831055,1211.0400390625,187.723007202148,13.9833002090454,26.5167007446289,36.9852981567383,24.8647003173828,3,39,104,30
"background",397254.970727,-395395.600219,93.8432998657227,1429.42004394531,94.1699981689453,13.9833002090454,30.7066993713379,40.8443984985352,14.4121999740601,3,32,77,30
"background",109691.04771,-395551.364403,335.856994628906,1048.26000976562,538.757019042969,10.2266998291016,22.2567005157471,30.5925998687744,112.167999267578,6,50,155,25
"background",96254.9725543,-395434.42061,311.986999511719,1019.23999023438,538.140014648438,9.19330024719238,24.2966995239258,32.073299407959,112.456001281738,6,50,157,24
"background",444349.265052,-395419.768184,156.899993896484,1284.66003417969,156.686996459961,14.6199998855591,27.2900009155273,38.3436012268066,21.9006004333496,3,33,82,29
"background",496466.613315,-395268.834644,135.690002441406,1341.34997558594,139.957000732422,14.8933000564575,29.11669921875,39.6590003967285,18.988000869751,3,37,85,30
"background",77891.8650601,-395535.509737,361.872985839844,1065.23999023438,658.267028808594,9.33329963684082,24.1632995605469,30.9414005279541,138.302993774414,8,48,177,21
"background",231142.816584,-395624.945841,271.192993164062,1120.57995605469,312.640014648438,7.36999988555908,22.6100006103516,31.9190006256104,60.0471992492676,3,37,121,30
"background",357699.631221,-395663.159985,121.102996826172,1271.53002929688,137.143005371094,9.22000026702881,25.1100006103516,35.1649017333984,21.2331008911133,3,34,78,29
"background",527107.698058,-395757.49306,203.419998168945,1284.67004394531,216.419998168945,15.4366998672485,29.4832992553711,40.1422996520996,30.7768993377686,3,44,140,31
"background",308748.463755,-396143.648152,103.633003234863,1445.5,109.397003173828,9.83329963684082,26.2332992553711,36.7948989868164,17.0608997344971,3,34,88,29
"background",31947.029502,-396003.090047,493.696990966797,921.213012695312,597.296997070312,10.4499998092651,21.153299331665,24.156400680542,127.108001708984,6,46,190,22
"background",243730.289948,-395987.376105,243.932998657227,1222.72998046875,257.322998046875,8.43669986724854,23.5666999816895,33.0355987548828,49.923999786377,5,40,121,32
"background",353362.95441,-395976.547721,102.639999389648,1447.90002441406,104.73999786377,11.8233003616333,28.1867008209229,38.5402984619141,15.260199546814,3,34,78,29
"background",372861.128046,-396140.277803,118.379997253418,1296.52001953125,121.182998657227,11.2932996749878,27.4099998474121,37.8456001281738,16.8048992156982,3,34,79,29
"background",410500.363389,-395761.602566,94.7733001708984,1431.96997070312,94.7399978637695,14.7833003997803,30.75,41.1862983703613,14.2957000732422,3,34,79,30
"background",368914.579647,-396191.704787,116.077003479004,1319.84997558594,122.980003356934,11.0500001907349,27.3066997528076,37.7663993835449,17.1483993530273,3,34,79,29
"background",493986.076406,-396184.026551,133.50700378418,1352.0400390625,136.016998291016,14.7632999420166,29.2999992370605,39.8639984130859,18.8579006195068,3,37,85,30
"background",71632.8373866,-396139.862636,425.970001220703,971.3330078125,560.932983398438,8.11330032348633,25.3166999816895,30.9827995300293,116.342002868652,5,48,177,21
"background",310741.082008,-395932.824133,98.4233016967773,1456.18005371094,103.532997131348,9.97999954223633,26.3633003234863,36.959400177002,15.9082002639771,3,34,87,29
"background",354658.542857,-395874.791013,105.84700012207,1431.9599609375,108.09700012207,11.7266998291016,28.0032997131348,38.2683982849121,15.8002004623413,3,34,78,29
"background",353026.350827,-395948.349204,103.083000183105,1447.43005371094,105.226997375488,11.7867002487183,28.1432991027832,38.5396995544434,15.3772001266479,3,34,78,29
"background",326405.364163,-395775.294667,96.263298034668,1481.56994628906,98.129997253418,10.7299995422363,26.4466991424561,36.8779983520508,14.9092998504639,3,33,79,29
"background",209422.195284,-396552.485688,215.087005615234,935.137023925781,385.56298828125,5.52670001983643,19.7532997131348,30.0562992095947,70.9711990356445,7,55,144,29
"background",245715.139543,-396632.511267,230.533004760742,1232,250.399993896484,8.29669952392578,23.7133007049561,33.1791000366211,48.2579002380371,5,40,124,31
"background",161518.539856,-396614.526617,296.720001220703,1081.56994628906,338.619995117188,8.27330017089844,24.4132995605469,33.4809989929199,65.9985961914062,2,53,143,29
"background",14544.6214242,-396637.818462,401.380004882812,959.156982421875,439.690002441406,9.63329982757568,20.6732997894287,22.8712005615234,84.5335998535156,5,46,187,20
"background",455774.866735,-396284.612671,100.207000732422,1435.36999511719,99.9199981689453,16.0167007446289,30.2367000579834,41.1713981628418,14.8936996459961,3,36,86,30
"background",59448.0136193,-396312.155659,436.433013916016,990.216979980469,665.159973144531,8.86999988555908,24.2199993133545,30.407600402832,139.255004882812,8,48,180,21
"background",496576.903696,-396256.66264,136.160003662109,1340.2099609375,138.940002441406,14.8199996948242,29.11669921875,39.6539993286133,18.9358005523682,3,37,85,30
"background",524359.75509,-396474.541817,211.212997436523,1237.69995117188,224.279998779297,14.0566997528076,27.5266990661621,37.851001739502,30.279899597168,3,41,128,30
"background",116458.94956,-396505.248187,429.130004882812,997.786987304688,487.019989013672,9.92000007629395,25.2700004577637,32.8796005249023,102.630996704102,8,50,157,25
"background",26778.201881,-396252.682983,403.907012939453,966.966979980469,543.586975097656,10.2467002868652,20.9067001342773,23.6411991119385,113.052001953125,6,46,191,23
"background",98439.503309,-396357.043891,369.986999511719,1021.90997314453,515.27001953125,9.52670001983643,24.2567005157471,29.6916007995605,106.460998535156,11,50,175,20
"background",451004.205998,-396646.002885,103,1443.71997070312,102.712997436523,16.0632991790771,30.0233001708984,40.9752998352051,15.4035997390747,3,35,86,30
"background",410657.634469,-396267.11799,94.246696472168,1432.5400390625,94.1600036621094,14.8800001144409,30.6933002471924,41.105598449707,14.2126998901367,3,34,79,30
"background",-41723.0844149,-396389.09723,348.709991455078,985.619995117188,369.632995605469,10.1433000564575,19.3700008392334,20.7868003845215,71.072998046875,2,47,183,19
"background",276854.050377,-396833.13395,152.197006225586,1343.26000976562,161.729995727539,8.52670001983643,25.0466995239258,35.6016006469727,27.7670001983643,3,37,113,30
"background",137137.171712,-396779.790267,394.980010986328,1052.43005371094,426.707000732422,9.8233003616333,24.8733005523682,32.375301361084,87.2460021972656,8,52,149,28
"background",142323.888057,-396921.546712,383.427001953125,1043.97998046875,453.519989013672,9.44670009613037,24.1399993896484,31.7901992797852,90.7113037109375,8,53,147,27
"background",96082.4125794,-397163.456087,372.247009277344,1055.26000976562,534.887023925781,9.49330043792725,24.0466995239258,31.7367992401123,110.667999267578,8,48,178,21
"background",148105.104866,-396819.971748,407.559997558594,1012.52001953125,476.826995849609,9.31999969482422,24.7432994842529,32.4584007263184,95.6298980712891,5,54,147,27
"background",284006.000035,-396777.040846,144.289993286133,1378.61999511719,154.067001342773,8.92329978942871,24.8633003234863,35.3140983581543,26.1229000091553,3,37,109,30
"background",335079.885142,-397078.506609,93.5800018310547,1453.32995605469,95.9599990844727,11.0500001907349,27.4566993713379,38.078800201416,14.5136995315552,3,34,78,29
"background",209584.026346,-396842.408045,223.167007446289,971.119995117188,372.247009277344,5.83669996261597,20.0333003997803,30.3572006225586,68.0932998657227,8,55,145,29
"background",436770.032081,-397012.124849,100.927001953125,1432.71997070312,100.639999389648,15.8633003234863,29.903299331665,40.6864013671875,14.7813997268677,3,35,84,30
"background",81516.1214486,-396968.002932,516.242980957031,916.036987304688,651.780029296875,9.03670024871826,24.1732997894287,31.7374000549316,136.481002807617,8,48,176,21
"background",273202.911245,-396909.156406,161.686996459961,1296,173.503005981445,8.34669971466064,24.8700008392334,35.371898651123,30.8967990875244,3,37,114,30
"background",47177.1320593,-397392.770443,340.013000488281,1089.18994140625,614.172973632812,10.5200004577637,22.8332996368408,27.4951992034912,130.570999145508,8,46,190,21
"background",335467.003949,-397374.463289,94.3966979980469,1453.86999511719,96.75,11.0666999816895,27.4566993713379,38.0797004699707,14.6651000976562,3,34,78,29
"background",394225.017531,-397251.914117,90.3467025756836,1453.13000488281,90.0867004394531,14.9499998092651,30.2299995422363,40.7302017211914,13.499400138855,3,33,77,30
"background",280758.620534,-397247.717255,153.789993286133,1348.68994140625,160.929992675781,8.65999984741211,24.6399993896484,35.0499992370605,27.1224002838135,3,39,113,30
"background",359624.654732,-397544.513172,126.827003479004,1247.93005371094,142.826995849609,9.85330009460449,25.153299331665,35.3470993041992,22.7141990661621,3,34,78,29
"background",186681.180807,-397334.31718,237.660003662109,1058.98999023438,347.140014648438,7.41330003738403,21.63330078125,31.7763996124268,67.5177993774414,8,54,148,28
"background",475657.311312,-397517.405585,171.419998168945,1277.33996582031,176.576995849609,14.8367004394531,25.3633003234863,36.3870010375977,21.3934001922607,3,35,84,30
"background",121939.713272,-397355.093894,344.589996337891,1124.14001464844,451.513000488281,10.3032999038696,25.596700668335,33.0633010864258,94.5894012451172,8,51,155,26
"background",212435.179882,-398009.082222,229.639999389648,866.070007324219,468.440002441406,5.32329988479614,18.1033000946045,28.2700004577637,89.8517990112305,8,55,148,29
"background",119850.062575,-397889.617232,365.106994628906,1059.25,479.986999511719,10.8999996185303,24.573299407959,32.3333015441895,100.807998657227,8,50,156,26
"background",424840.031341,-398114.459689,98.8300018310547,1425.57995605469,98.9266967773438,14.7399997711182,31.2532997131348,42.051399230957,14.625,3,34,79,30
"background",177259.305414,-398085.332241,297.130004882812,978.232971191406,479.720001220703,8.52000045776367,18.6466999053955,27.2518005371094,92.8180999755859,8,52,143,28
"background",536997.095417,-397816.24804,135.99299621582,1380.59997558594,141.313003540039,16.8799991607666,30.5932998657227,41.2990989685059,20.8498992919922,3,45,167,32
"background",238181.194467,-398006.196431,311.540008544922,1112.48999023438,336.203002929688,8.13329982757568,22.6499996185303,31.8302001953125,65.7517013549805,3,39,125,30
"background",449288.529266,-398136.683879,101.752998352051,1446.39001464844,101.459999084473,16.0932998657227,30.0499992370605,41.0050010681152,15.0621004104614,3,35,86,30
"background",34745.2810406,-398033.274717,348.136993408203,1040.68005371094,490.972991943359,10.4132995605469,20.9699993133545,23.0065994262695,100.863998413086,5,46,190,22
"background",90363.7860333,-398578.237757,389.446990966797,1011.25,612.890014648438,8.76000022888184,22.3633003234863,30.4692001342773,125.899002075195,8,48,177,21
"background",71121.9868576,-398590.560867,400.622985839844,1024.63000488281,576.617004394531,9.50669956207275,24.8932991027832,30.7614002227783,119.731002807617,8,48,178,21
"background",520652.078888,-398503.40418,183.363006591797,1252.38000488281,193.449996948242,14.5200004577637,27.6800003051758,38.0009994506836,25.9113998413086,3,41,123,30
"background",304147.205992,-398448.832473,132.352996826172,1384.83996582031,143.649993896484,9.63669967651367,25.4633007049561,35.6699981689453,24.5370998382568,3,36,95,30
"background",143882.779344,-398285.955,440.243011474609,1006.64001464844,458.119995117188,9.56669998168945,24.9599990844727,32.407600402832,92.8764038085938,5,54,146,28
"background",239457.626492,-398504.149146,288.06298828125,1145.31994628906,323.337005615234,8.27000045776367,22.6667003631592,31.8726005554199,63.0993995666504,5,40,125,32
"background",112123.34966,-398434.531789,385.192993164062,1003.83001708984,463.367004394531,9.51669979095459,24.0699996948242,29.6273002624512,96.4860000610352,6,50,156,25
"background",498060.170035,-398249.665513,135.302993774414,1336.43994140625,138.24299621582,14.5832996368408,29.1000003814697,39.5989990234375,18.8953990936279,3,37,86,30
"background",10105.1052609,-398600.12905,314.363006591797,1032.71997070312,433.619995117188,9.59329986572266,20.6466999053955,22.8362007141113,83.7322998046875,5,45,188,19
"background",311727.34072,-398314.757049,100.470001220703,1455.06994628906,104.763000488281,10.3267002105713,26.3199996948242,36.8940010070801,16.2437992095947,3,34,89,29
"background",442399.11474,-398580.916738,143.136993408203,1338.5400390625,146.606994628906,15.0200004577637,27.7467002868652,38.6599998474121,20.7408008575439,3,33,81,29
"background",98622.425396,-399097.494611,435.752990722656,968.473022460938,493,9.39330005645752,24.3400001525879,29.6121006011963,103.348999023438,2,50,174,19
"background",462315.575337,-398761.000066,113.199996948242,1392.06994628906,113.199996948242,15.7767000198364,29.3533000946045,40.2401008605957,15.8461999893188,3,36,86,30
"background",92134.0264701,-398746.40472,394.696990966797,1027.09997558594,606.299987792969,9.47000026702881,22.0666999816895,30.2844009399414,124.783996582031,8,48,177,21
"background",535063.846966,-399100.003117,144.772994995117,1388.40002441406,150.852996826172,16.4533004760742,30.3733005523682,41.0117988586426,22.1429004669189,3,45,167,32
"background",34139.0783031,-398655.300615,373.130004882812,1028.41003417969,447.579986572266,10.9433002471924,21.0699996948242,23.0879001617432,90.4872970581055,5,46,192,22
"background",105015.825011,-398755.004878,330.579986572266,1040.48999023438,541.567016601562,9.43669986724854,23.6033000946045,31.6492004394531,112.043998718262,6,50,155,25
