"","fvegHW90mask","aetmar_90m","cwdmar_90m","pptmar_90m","pptdjf_90m","pptjja_90m","tmnmar_90m","tmxmar_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"136",7,75.4437026977539,0.583000004291534,140.70329284668,183.801605224609,2.56769990921021,5.80830001831055,17.4587001800537,28.5711994171143,4.95459985733032,-202403.407772054,-61737.8503379361
"137",7,75.4437026977539,0.583000004291534,140.70329284668,183.801605224609,2.56769990921021,5.80830001831055,17.4587001800537,28.5711994171143,4.95459985733032,-202403.407772054,-61737.8503379361
"138",7,75.4437026977539,0.583000004291534,140.70329284668,183.801605224609,2.56769990921021,5.80830001831055,17.4587001800537,28.5711994171143,4.95459985733032,-202403.407772054,-61737.8503379361
"139",15,71.0149993896484,30.1217002868652,91.4773025512695,99.4030990600586,1.08120000362396,7.46829986572266,18.9423007965088,23.5552005767822,6.00269985198975,-21759.8233286828,-391995.579530491
"140",15,77.6999969482422,0,106.975303649902,139.104293823242,1.76900005340576,5.4653000831604,18.5037002563477,28.6741008758545,4.76389980316162,-183850.684774089,-79377.7693866389
"141",15,77.6999969482422,0,106.975303649902,139.104293823242,1.76900005340576,5.4653000831604,18.5037002563477,28.6741008758545,4.76389980316162,-183850.684774089,-79377.7693866389
"142",15,69.8290023803711,6.38170003890991,89.6112976074219,117.584197998047,1.0654000043869,5.75769996643066,14.706000328064,29.364200592041,4.83059978485107,-129179.88444437,-97995.9272231651
"143",15,69.8290023803711,6.38170003890991,89.6112976074219,117.584197998047,1.0654000043869,5.75769996643066,14.706000328064,29.364200592041,4.83059978485107,-129179.88444437,-97995.9272231651
"144",2,73.5979995727539,4.73530006408691,99.0987014770508,111.055198669434,1.94439995288849,5.61429977416992,16.8983001708984,25.4169998168945,4.80089998245239,-148281.446702919,-82177.3072337424
"145",2,73.5979995727539,4.73530006408691,99.0987014770508,111.055198669434,1.94439995288849,5.61429977416992,16.8983001708984,25.4169998168945,4.80089998245239,-148281.446702919,-82177.3072337424
"146",7,83.4253005981445,0.00130000000353903,123.462997436523,153.087997436523,1.90659999847412,5.8617000579834,18.5832996368408,25.2560997009277,4.70410013198853,-170871.144056427,-110504.729191934
"147",7,78.0233001708984,0,175.993698120117,225.087799072266,4.65719985961914,5.74429988861084,17.3003005981445,24.7101993560791,4.94269990921021,-192850.632490958,-106149.854430539
"148",7,81.5733032226562,0,144.155700683594,193.199905395508,2.37930011749268,5.84700012207031,18.6723003387451,24.2980003356934,4.2810001373291,-181897.779979241,-110329.41491115
"149",7,81.5733032226562,0,144.155700683594,193.199905395508,2.37930011749268,5.84700012207031,18.6723003387451,24.2980003356934,4.2810001373291,-181897.779979241,-110329.41491115
"150",7,81.5733032226562,0,144.155700683594,193.199905395508,2.37930011749268,5.84700012207031,18.6723003387451,24.2980003356934,4.2810001373291,-181897.779979241,-110329.41491115
"151",7,81.5733032226562,0,144.155700683594,193.199905395508,2.37930011749268,5.84700012207031,18.6723003387451,24.2980003356934,4.2810001373291,-181897.779979241,-110329.41491115
"152",5,82.9700012207031,0,113.223297119141,148.207992553711,2.28430008888245,6.70329999923706,18.1977005004883,22.5998992919922,5.21000003814697,-177786.328228459,-112490.679785237
"153",5,82.9700012207031,0,113.223297119141,148.207992553711,2.28430008888245,6.70329999923706,18.1977005004883,22.5998992919922,5.21000003814697,-177786.328228459,-112490.679785237
